,lat,lng,name
940,48.840332688071,2.3770830125165,Hotel Des Ministres De Bercy
951,48.849479675293,2.4151885509491,SCP MARTIN FITOUSSI
962,48.8936326,2.3627416,Centre des Finances Boucry
965,48.869028968549,2.2772331680902003,Ambassade de Malaisie
978,48.837396000000005,2.31758,Consulado do Brasil em Paris
981,48.833117,2.377521,Bnf Tour Des Lois
986,48.868020555002005,2.2901922651527,Ambassade Argentine
988,48.883993090474995,2.3871874809265,Pole Emploi
991,48.843078736011,2.3900296460823998,Cnes Daumesnil
992,48.860984032486,2.3704315071815,Conseil Général du Val-de-Marne
993,48.83277130127,2.3746893405914,Assurance Maladie - Agence Buttes Chaumont
1002,48.85803,2.2639669999999996,주 OECD 대한민국 대표부
1003,48.855267,2.322548,Hôtel d'Estrées - Résidence de l'ambassadeur de Russie
1007,48.871836042904995,2.3429728802328,Gcs D-Sisif
1016,48.840780419806,2.302532977956,Centre Des Impots Rue Du General Beuret
1020,48.859931,2.315562,Ministère Des Familles
1032,48.856410033832,2.2738475465247996,4 rue Marietta Martin
1039,48.868301,2.289089,Académie Polonaise des Sciences
1043,48.838325568239,2.3964786529541002,Antenne Jeunes Claude Decaen
1045,48.820127484863995,2.3260250860227,Agence de Sûreté Nucléaire
1058,48.864162,2.271188,Ambassade du Cambodge
1059,48.840064609559995,2.3841314587275,Préfecture de Police – Antenne du 12e arrondissement
1060,48.858857095142,2.4057985323887,Mission Locale du 20e Arrondissement
1074,48.871295835817,2.3020242543839,TC Paris Büyükelçiliği Kültür Ve Tanıtma Müşavirliği
1075,48.819411114297,2.3596787452698003,DASES 13
1098,48.873665773782996,2.3015927935289,Hotel Potocki
1102,48.870622999999995,2.280651,Ambassade De La République Du Nicaragua
1104,48.869032000000004,2.276186,Ambassade De La République De Guinée
1124,48.850053434122,2.3721703956802997,Le Resah
1145,48.834755537972,2.4100026325894,Direction de la Voirie et des Déplacements- Division des Opérations Non Sectorisées
1147,48.837148,2.30136,Pôle Emploi
1150,48.839897364009,2.3022037340812003,Centre Des Finances Publiques
1170,48.831361,2.328329,CASVP 14eme
1174,48.830317138042,2.3775282266948996,URSAAF de Paris Sud
1196,48.872315500000006,2.3387466,Bpifrance
24334,48.870333993871,2.3162339595141,Palais de l'Élysée
24340,48.857282295048996,2.3369336128235,Institut de France
24374,48.848141762901,2.304541769823,European Space Agency HQ
24398,48.863110862222,2.3364942333119,Conseil Constitutionnel
24413,48.863985310600995,2.2927550394150003,"Conseil économique, social et environnemental"
24447,48.858204,2.318611,Commissariat général à la stratégie et à la prospective
24480,48.881966436708005,2.3257543147216,INPI
24482,48.855789578465995,2.3181917116336,"Ministère de l'Alimentation, de l'Agriculture et de la Pêche"
24491,48.847222356059,2.3494809865952004,Ministère de l'Enseignement supérieur et de la Recherche
24515,48.85692229000399,2.3213338851929,Ministère de l'Éducation Nationale
24519,48.862329152011995,2.3160874843597,Ministère des Affaires Étrangères et Européennes
24536,48.898347281018,2.3474985701124,Préfecture de Police
24584,48.852150213828004,2.3180294036865,Conseil Régional IDF Barbet
24603,48.844867395181,2.281051114241,Ministère des Affaires Étrangères et Européennes
24604,48.866366271197,2.2770667076111,Amassade du Nigeria a Paris
24609,48.835042360654,2.3686505908267,DGCCRF
24626,48.851666627472,2.3167848587036,Hémicycle du Conseil régional IDF
24634,48.872529706161004,2.4048343142344,Direction Générale de la Sécurité Extérieure
24649,48.837884762954,2.319378760866,Hadopi
24652,48.871840999999996,2.310106,Consulat-Général du Brésil à Paris
24655,48.86400122449,2.2929604801512005,Palais d'Iéna
24657,48.873610719256,2.3604646126672004,Pole Emploi
24658,48.862644067221005,2.3369597825048998,Conseil d'État
24661,48.852912673863,2.293223956426,DILA (Direction de l'Information Légale et Administrative)
24679,48.854726208782,2.3728026535154,OFII
24713,48.854772616506004,2.3219938923479,Maison De La Recherche
24718,48.849665165657996,2.3061740398407005,UNESCO
24728,48.851636119076005,2.3642263277131,Garde Républicaine
24739,48.858990598198005,2.3208277364157004,Ministère de la Défense SGA
24742,48.825545217479,2.2998509582252997,Insee
24753,48.84844116510801,2.3161100741147003,Ministère des Affaires Étrangères
24768,48.856357570993005,2.380428314209,Centre Des Finances Publiques
24800,48.86063032776,2.3183375029737,Hôtel de Lassay
24806,48.841588,2.376947,Pôle Emploi Bercy
24808,48.872718,2.352177,Assedic du Spectacle
24815,48.828271185041,2.3444172542815,Pôle Emploi
24816,48.879171370507,2.3292281450747003,The Ministry of Lost Souls
24840,48.863228802167995,2.3996141901601002,Pôle Emploi
24856,48.860505592951,2.3183909348852003,Salle Colbert
24858,48.894435202633,2.3620774977954997,Pôle Emploi
24859,48.839624,2.371348,Voies Navigables De france
24870,48.894874597837,2.3324506877524,Pole Emploi Guy Moquet
24887,48.876222682802,2.3933596803977,Prefecture De Police Antenne Du 19e
24915,48.892221410267,2.3154845731753,Pôle Emploi Cardinet
24936,48.819855276165,2.4540247768164,Centre de rétention administratif de Vincennes (CRA)
24947,48.858768642611,2.2730179807692004,Consolato Generale d'Italia a Parigi
24948,48.88935586844,2.306785920266,RSI Ile de France Centre
24950,48.871077461118,2.4047258243087004,Reservoirs De Menilmontant
24951,48.896622768471005,2.3810454032202997,U.R.S.S.A.F
24954,48.854744131664,2.320939718421,Hôtel de Montalivet
24955,48.856695739383,2.4037905367856003,Bureau Passion
24960,48.856899943517,2.3486720983691,"Préfecture de Police - Guichet des cartes d'identité, passeports et associations"
24962,48.874036,2.284233,Consulat du Liban
24964,48.862428278691,2.3199683826696,Délégation du Parlement européen
24974,48.897661017705005,2.3526427092113,Federation Leo Lagrange
24987,48.839561327723,2.3762226104736,Cabinet de Fleur Pellerin
24998,48.840206485721,2.3770610945801,Ministère Du Redressement Productif
25004,48.84251996512,2.3760509490967,Sgmap
25014,48.872920897126,2.2803698120497002,Délégation du Québec à Paris
