,lat,lng,name
190,48.861288954338,2.2830668434861003,Avenue Paul Doumer
196,48.84806836353,2.3513659482910003,Rue Des Ecoles
201,48.8683141353,2.2910785675048997,Avenue Kléber
203,48.856755392871,2.2739426395099,Rue Gustave Zédé
204,48.832201981351005,2.3183920427374,Boyer Barret
207,48.862555013434,2.3634123802185,Rue de Saintonge
208,48.866782668808,2.3350614309310997,Rue des Moulins
210,48.84256326340999,2.3965030389789996,Rue De La Gare De Reuilly
212,48.890073685816,2.3232634376239,Rue du Dr Heulin
213,48.861918,2.275277,Rue De Siam
227,48.847799321955996,2.2651627869994,Rue d'Auteuil
229,48.861934000000005,2.277658,Villa Guibert
230,48.88983439665999,2.3758792877197004,Avenue de Flandre
237,48.849114484881,2.3219561576843,Rue de Sèvres
242,48.856493940249,2.2686035467954,Boulevard Beausejour
243,48.888902204183,2.3460968476846,Rue Custine
244,48.882506578128,2.2852392973613997,Rue des dardanelles
249,48.826563388328,2.3310354092582,Rue du Pere Corentin
250,48.86150059622,2.3690581296958997,Boulevard Richard Lenoir
258,48.841827984442,2.3983025550842,Rue de Picpus
262,48.833587761499004,2.3070375899998,rue labrouste
268,48.837288590998,2.4261474858916,Piste cyclable de l'avenue Daumesnil
270,48.855403744277,2.3815264666394,Rue Richard Lenoir
274,48.86698733755,2.283890247345,Rue Saint-Didier
275,48.852524819613,2.3982010926235,Rue Planchat
277,48.858577000000004,2.307617,Passage Jean Nicot
279,48.860586410726,2.2780375401077997,Rue cortambert
290,48.864904808412,2.376995824667,Avenue de la République
298,48.848514,2.30979,Avenue de Saxe
300,48.869124939778004,2.3990803884547,Rue De La Chine
310,48.828622031527004,2.3345518112183,Avenue René Coty
314,48.854289233217,2.3511493206024,Rue des Ursins
319,48.86947590701,2.4050280406213997,Rue Du Surmelin
321,48.874555905541,2.302495275165,Avenue de Friedland
333,48.827533808275994,2.4650000721787,Avenue de la belle gabrielle
344,48.861656061821,2.3691381176875,Passage Saint-Sébastien
347,48.885851496368,2.3608311354247,Rue Philippe De Girard
348,48.891533686089,2.3481658363029,Rue Ordener
353,48.831759572406,2.3726921592848997,Rue Du Chevaleret
368,48.834215565972,2.2954344749451,Rue Olivier de Serres
372,48.868318009684,2.4005779172765,Rue Orfila 75019
378,48.892550518627004,2.3625124136972997,Rue de l'Evangile
393,48.87400212029,2.3920503503157,Rue Frédérick Lemaître
395,48.88221334373,2.3886658024004,Impasse grimaud
397,48.876817508897,2.39790558815,Rue Du Docteur Potain
398,48.890289950158994,2.3829573462079,Quai De L'oise
399,48.835818648205006,2.2896945476532005,Rue Desnouettes
419,48.856908172107,2.2644066810607995,Boulevard Suchet
420,48.834884601211,2.2668660001205,Quai d'Issy
437,48.85880091618301,2.4015555776077004,Rue De Bagnolet
438,48.852641639944004,2.3851726394244,Rue Titon
440,48.831136374271004,2.3296809196472,Avenue du Général Leclerc
444,48.874933483536,2.3443579673767005,Rue Saulnier
445,48.857278204256,2.3019673938314,Avenue de la Bourdonnais
448,48.836216216432,2.3534207965580998,Rue de la Reine Blanche
479,48.853449578467,2.2716578765152,Avenue Léopold II
482,48.826347713968,2.3870158195496,Quai d'Ivry
488,48.862600904638995,2.3544645039593997,Rue Beaubourg
489,48.838589248450006,2.3875047328783996,Rue De Charenton
495,48.833872699770005,2.3437911984744,Rue Léon-Maurice Nordmann
505,48.831465980945,2.302543340174,Rue Brancion
509,48.881536637389004,2.3725451018637997,Avenue Secretan
511,48.861824921784,2.2827711490893,Rue Scheffer
551,48.855808454771996,2.3573117602082,Rue Francois Miron
557,48.84046354731,2.3076212456971,Rue Mathurin Regnier
561,48.856302121246,2.3853590222781,Rue Léon Frot
581,48.845598272231996,2.39760069644,Avenue de Saint Mande
583,48.837470715371,2.4039329270343996,Avenue du general michel bizot
584,48.854077453196,2.3737013339996,Passage Thiéré
588,48.892930334625994,2.3635845138827003,Place Hebert
590,48.844765305965005,2.2839546203612997,Rue Saint-Charles
591,48.894076225395004,2.3225413409963,Rue Baron
592,48.86865694390001,2.3719729002155,Avenue Parmentier
594,48.873945576713,2.3505806922912997,Rue d'Hauteville
595,48.89128786575,2.3781595859538998,Rue de Joinville
609,48.866801170094995,2.2737484667222003,rue Serge Prokofiev
614,48.849393356031,2.3516321182251,Rue de Pontoise
617,48.854367672186,2.4032825287847004,Rue des Haies
618,48.847444755505,2.2623360157012997,Avenue Erlanger
