,id,room_type,price,minimum_nights_x,number_of_reviews,reviews_per_month,calculated_host_listings_count,host_response_time,host_response_rate,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cleaning_fee,minimum_nights_y,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,group
21435.0,13029399.0,0.0,90.0,28.0,21.0,0.64,4.0,3.0,96.0,1.0,2.0,1.0,0.0,1.0,4.0,40.0,28.0,1125.0,2.0,28.0,1125.0,1125.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0.0,1.0
21438.0,13030318.0,0.0,39.0,30.0,11.0,0.31,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,3.0,30.0,30.0,300.0,30.0,30.0,300.0,300.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,1.0
21440.0,13030711.0,1.0,90.0,3.0,21.0,0.59,3.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,3.0,20.0,3.0,7.0,3.0,3.0,7.0,7.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
21441.0,13031115.0,0.0,90.0,3.0,47.0,1.34,1.0,3.0,100.0,1.0,6.0,1.5,3.0,4.0,4.0,70.0,3.0,31.0,3.0,3.0,31.0,31.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
21444.0,13033027.0,0.0,140.0,1.0,112.0,3.15,1.0,3.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,0.0,1.0,120.0,1.0,1.0,120.0,120.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.0
21450.0,13037415.0,0.0,90.0,2.0,60.0,1.72,1.0,2.0,100.0,1.0,4.0,1.0,0.0,2.0,4.0,50.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.0,1.0
21454.0,13038712.0,0.0,65.0,1.0,61.0,1.78,1.0,3.0,90.0,1.0,3.0,1.0,1.0,1.0,4.0,12.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,1.0
21458.0,13040233.0,0.0,189.0,3.0,69.0,1.99,1.0,1.0,100.0,1.0,6.0,1.0,4.0,5.0,4.0,65.0,3.0,1125.0,3.0,4.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
21461.0,13041036.0,1.0,45.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,7.0,1.0,1.0,7.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
21464.0,13042269.0,0.0,55.0,4.0,11.0,1.35,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,15.0,4.0,15.0,4.0,4.0,15.0,15.0,96.0,10.0,9.0,9.0,10.0,10.0,9.0,1.0,2.0
21467.0,13044049.0,2.0,55.0,1.0,156.0,4.38,1.0,3.0,94.0,15.0,2.0,1.5,1.0,1.0,2.0,20.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,0.0
21468.0,13044898.0,0.0,100.0,4.0,23.0,0.64,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,3.0,42.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1.0,3.0
21474.0,13050669.0,0.0,120.0,2.0,25.0,0.71,1.0,2.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,15.0,2.0,15.0,2.0,2.0,15.0,15.0,98.0,10.0,9.0,10.0,10.0,9.0,10.0,2.0,1.0
21477.0,13051365.0,0.0,450.0,3.0,100.0,2.81,1.0,3.0,100.0,1.0,5.0,2.5,2.0,10.0,4.0,85.0,3.0,90.0,3.0,3.0,90.0,90.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
21480.0,13052031.0,0.0,90.0,2.0,12.0,0.38,1.0,1.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,21.0,2.0,2.0,21.0,21.0,93.0,10.0,9.0,10.0,9.0,10.0,10.0,2.0,1.0
21481.0,13052212.0,0.0,70.0,7.0,21.0,0.59,1.0,1.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,40.0,7.0,1125.0,7.0,7.0,1125.0,1125.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,1.0
21482.0,13052321.0,0.0,56.0,1.0,32.0,0.89,12.0,3.0,100.0,1.0,4.0,1.0,0.0,2.0,4.0,48.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,64.0,7.0,6.0,9.0,9.0,9.0,7.0,1.0,3.0
21491.0,13054899.0,0.0,76.0,4.0,120.0,3.33,2.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,3.0,35.0,4.0,1124.0,3.0,4.0,1124.0,1124.0,95.0,10.0,10.0,9.0,10.0,10.0,9.0,2.0,1.0
21495.0,13055684.0,0.0,78.0,2.0,76.0,2.38,1.0,3.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,40.0,2.0,1125.0,1.0,4.0,1125.0,1125.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0
21502.0,13058014.0,0.0,130.0,3.0,7.0,0.53,1.0,3.0,100.0,1.0,4.0,1.0,1.0,2.0,4.0,30.0,3.0,7.0,3.0,3.0,7.0,7.0,83.0,9.0,9.0,10.0,9.0,10.0,9.0,2.0,3.0
21503.0,13058679.0,0.0,170.0,1.0,41.0,1.16,1.0,2.0,90.0,18.0,4.0,1.0,1.0,2.0,4.0,40.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,96.0,10.0,9.0,9.0,10.0,10.0,10.0,2.0,1.0
21506.0,13059539.0,0.0,65.0,3.0,69.0,1.98,2.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,28.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0
21510.0,13060837.0,1.0,50.0,2.0,60.0,1.69,2.0,1.0,90.0,1.0,1.0,1.0,1.0,0.0,4.0,10.0,2.0,10.0,2.0,2.0,10.0,10.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.0
21512.0,13061487.0,1.0,70.0,4.0,50.0,2.18,1.0,1.0,80.0,1.0,2.0,1.0,0.0,1.0,3.0,30.0,4.0,20.0,4.0,4.0,20.0,20.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0,1.0
21513.0,13062195.0,1.0,69.0,4.0,52.0,1.46,3.0,3.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,40.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,94.0,10.0,10.0,9.0,9.0,10.0,9.0,2.0,1.0
21516.0,13068463.0,0.0,50.0,3.0,7.0,0.3,1.0,2.0,100.0,1.0,2.0,1.0,0.0,1.0,3.0,30.0,3.0,9.0,3.0,3.0,9.0,9.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
21523.0,13070047.0,0.0,140.0,91.0,2.0,0.07,51.0,1.0,80.0,1.0,3.0,1.0,1.0,2.0,4.0,72.0,91.0,1125.0,91.0,91.0,1125.0,1125.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2.0,1.0
21525.0,13070412.0,0.0,125.0,3.0,26.0,0.73,1.0,1.0,63.0,1.0,3.0,1.0,1.0,2.0,4.0,30.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,90.0,9.0,9.0,9.0,10.0,10.0,9.0,1.0,1.0
21527.0,13070722.0,0.0,79.0,2.0,119.0,3.33,4.0,3.0,100.0,1.0,5.0,1.0,1.0,1.0,4.0,40.0,2.0,1125.0,2.0,3.0,1125.0,1125.0,88.0,9.0,10.0,9.0,9.0,9.0,9.0,1.0,1.0
21528.0,13071104.0,1.0,49.0,1.0,3.0,0.09,2.0,1.0,100.0,1.0,2.0,1.0,1.0,1.0,4.0,10.0,1.0,5.0,1.0,1.0,5.0,5.0,80.0,8.0,6.0,10.0,10.0,8.0,8.0,0.0,3.0
21530.0,13071600.0,0.0,75.0,1.0,61.0,1.77,1.0,2.0,100.0,1.0,4.0,1.0,1.0,1.0,4.0,15.0,1.0,100.0,1.0,1.0,100.0,100.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1.0
21534.0,13072178.0,0.0,249.0,3.0,147.0,4.1,2.0,3.0,100.0,15.0,4.0,1.0,1.0,0.0,4.0,40.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,94.0,10.0,10.0,10.0,9.0,10.0,9.0,2.0,1.0
21535.0,13072781.0,0.0,62.0,13.0,16.0,0.45,1.0,3.0,100.0,1.0,2.0,1.0,0.0,1.0,3.0,10.0,13.0,31.0,13.0,13.0,31.0,31.0,84.0,9.0,7.0,9.0,10.0,10.0,8.0,2.0,3.0
