,address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,geometry
2475,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90918,90918,48.851474731489,2.266522764841,Paris,Rue Henri Heine,,51449d94e4b075ebc855c956,0.0,,Other Great Outdoors,POINT (2.266522764841 48.851474731489)
2476,104 rue du Docteur Bauer,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90919,90919,48.880399452602,2.3874023193921,Paris,Église du Sacré Cœur,,5144ad41e4b02de942e4a7e7,0.0,,Church,POINT (2.3874023193921 48.880399452602)
2477,19 Rue Saint-James,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90920,90920,48.866618,2.24745,Paris,Le jardin des belles plantes,,5144c622e4b0853bec375d2c,0.0,,Theme Park Ride / Attraction,POINT (2.24745 48.866618)
2478,141 Rue Mouffetard,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90923,90923,48.839495808998,2.3501394371924,Paris,Saint Médard,,514599f1e4b021dad6ee6f1a,0.0,,Church,POINT (2.3501394371924 48.839495808998)
2479,19 Rue Saint James,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90924,90924,48.866713988213,2.2490506503221,Paris,Le jardin des plantes,,5147748de4b07022fe2ec82c,0.0,,Theme Park,POINT (2.2490506503221 48.866713988213)
2480,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90933,90933,48.867615428664,2.2444154638546,Paris,Terrain De Bagatelle,,5149b7d2e4b00731bd1ea514,0.0,,Athletics & Sports,POINT (2.2444154638546 48.867615428664)
2481,Cartoucherie Route du Champ de Manoeuvre,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90935,90935,48.835853957809,2.4484920501709,Paris,Théâtre de l'Epée de Bois,,514a0268e412d37d696675e7,0.0,,Comedy Club,POINT (2.4484920501709 48.835853957809)
2482,12 Rue De La Grange Aux Belles,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90938,90938,48.881535,2.370005,Paris,Chapelle de l'hôpital St. Louis,,514a2ea6e4b0a890519db811,0.0,,Church,POINT (2.370005 48.881535)
2483,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90948,90948,48.828742378607,2.361689097771,Paris,Tolbiac,,514c79a4e4b0852c38fdf37c,0.0,,Basketball Court,POINT (2.361689097771 48.828742378607)
2484,98 Rue De Tolbiac,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90950,90950,48.826504858192,2.3637678459612,Paris,O Soleil,,514de425e4b0fb27135227df,0.0,,Bar,POINT (2.3637678459612 48.826504858192)
2485,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90960,90960,48.826640421973,2.3635768362974,Paris,Le Prétexte,,51508ddae4b040403ea6b5e3,0.0,,Brewery,POINT (2.3635768362974 48.826640421973)
2486,4 Avenue Robert Schuman,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90966,90966,48.845378018453,2.2501195351373,Paris,Cours De Dupanloup,,515195bbe4b092b7a14193e5,0.0,,Other Great Outdoors,POINT (2.2501195351373 48.845378018453)
2487,Bois De Boulogne,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90989,90989,48.851261,2.23851,Paris,Châlet Les Bosquettes,,51598781e4b09bde58ff2201,0.0,,Brewery,POINT (2.23851 48.851261)
2488,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=90997,90997,48.875734971789,2.2778190518496,Paris,Perif,,515c5031e4b0541f0cfe57b9,0.0,,City,POINT (2.2778190518496 48.875734971789)
2489,115 Rue D Alesia,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91013,91013,48.828613,2.32354,Paris,Fef's Smart Place,,51617551498e3da888f5f437,0.0,,Speakeasy,POINT (2.32354 48.828613)
2490,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91015,91015,48.861653547968,2.2654601173987,Paris,Allée Des Fortifications,,51617aa6e4b0d61dcb3a0b60,0.0,,Garden,POINT (2.2654601173987 48.861653547968)
2491,4 Rue De L'Ourcq,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91038,91038,48.887953359664,2.3843865775559,Paris,Point G,,516848c9e4b0cb9358e819db,0.0,,Public Art,POINT (2.3843865775559 48.887953359664)
2492,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91044,91044,48.848762227662,2.3996810966003,Paris,Les Duplain,,516ae9d9e4b0b07eb63bf678,0.0,,Strip Club,POINT (2.3996810966003 48.848762227662)
2493,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91048,91048,48.851562,2.2704779999999998,Paris,Venverloo's Arena,,516c06e1e4b024a0ab84e485,0.0,,Strip Club,POINT (2.270478 48.851562)
2494,Rue Sainte Isaure,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91050,91050,48.893011460278,2.3439365386205,Paris,Synagogue,,516c6256498e44df7faa8633,0.0,,Synagogue,POINT (2.3439365386205 48.893011460278)
2495,polo de paris,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91059,91059,48.866323925483,2.2358679771423002,Paris,Salle de sport du Polo de Paris,,516ed7a270439f9960114517,0.0,,Athletics & Sports,POINT (2.2358679771423 48.866323925483)
2496,Polo De Paris,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91068,91068,48.866281579733,2.235449552536,Paris,Piscine Du Polo De Paris,,517034d0498e907d68c436f1,0.0,,Pool,POINT (2.235449552536 48.866281579733)
2497,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91078,91078,48.838951,2.42651,Paris,Slackline Spot,,5173fc6ce4b09adb6fd4776e,0.0,,Stadium,POINT (2.42651 48.838951)
2498,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91089,91089,48.837566,2.449362,Paris,Acrobranche,,51795971e4b0de94808d6978,0.0,,Rock Climbing Spot,POINT (2.449362 48.837566)
2499,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91097,91097,48.873036641098,2.2608496256433,Paris,ASCBB,,517b99a6e4b0efc9fbb7cb54,0.0,,Athletics & Sports,POINT (2.2608496256433 48.873036641098)
2500,45 bis avenue de la Belle Gabrielle,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91102,91102,48.837930118766,2.4288368225098,Paris,Jardin d’Agronomie Tropicale,,517e3d09e412d842bc59d293,0.0,,Historic Site,POINT (2.4288368225098 48.837930118766)
2501,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91129,91129,48.875459,2.28379,Paris,Sweatboxing,,51851234498e2d591fa237d7,0.0,,Athletics & Sports,POINT (2.28379 48.875459)
2502,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91132,91132,48.84680596781,2.248892006066,Paris,Porte Suzanne Lenglen,,5186283b498ed83391f47455,0.0,,Tennis,POINT (2.248892006066 48.84680596781)
2503,54 rue de Seine,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91155,91155,48.852911393389,2.3368561118909,Paris,Studio Acousti,,5191fc60498eebef6ba935b1,0.0,,Auditorium,POINT (2.3368561118909 48.852911393389)
2504,17 Rue Gazan,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91172,91172,48.823392,2.34079,Paris,Centre Cournot,,51950672498e3ab153fffa33,0.0,,Auditorium,POINT (2.34079 48.823392)
2505,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91176,91176,48.818510667845,2.3376655864624,Paris,Grand Pelouse CIUP,,51965d35498e0de7887fc872,0.0,,Park,POINT (2.3376655864624 48.818510667845)
2506,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91178,91178,48.827407,2.336102,Paris,Salle Berlin Pie,,5198a852498efc9c3d6fe3ba,0.0,,Auditorium,POINT (2.336102 48.827407)
2507,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91179,91179,48.84700859297,2.3428542423684,Paris,Le Panteon,,519a4deb498e530162278711,0.0,,Historic Site,POINT (2.3428542423684 48.84700859297)
2508,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91194,91194,48.853382206459,2.279808392001,Paris,Notre Dame De Grace De Passy,,519e3166498ec0e0edb80443,0.0,,Church,POINT (2.279808392001 48.853382206459)
2509,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91204,91204,48.8639383924,2.276873588562,Paris,Paris XVI,,51a0b6b4498e557610e9a47e,0.0,,Neighborhood,POINT (2.276873588562 48.8639383924)
2510,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91219,91219,48.852729264971,2.3050435827432,Paris,Amphi Louis,,51a38a21498e9aef3b661e71,0.0,,Auditorium,POINT (2.3050435827432 48.852729264971)
2511,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91240,91240,48.847143306923,2.2484527939265,Paris,Loge France Télévisions Roland Garros  Court Philippe Chatrier,,51a889e3498e11a9ea118fe4,0.0,,Tennis,POINT (2.2484527939265 48.847143306923)
2512,Roland Garros,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91247,91247,48.847501522976,2.2481161058449,Paris,Roland Garros ATP Players Lounge,,51ab0537498e10d6990e47e8,0.0,,Athletics & Sports,POINT (2.2481161058449 48.847501522976)
2513,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91269,91269,48.881955814009,2.3813690241357,Paris,Avenue Laumiere Paris 19eme,,51af49f6498e48ffbcb75229,0.0,,Neighborhood,POINT (2.3813690241357 48.881955814009)
2514,Rue Nungesser et Coli,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91270,91270,48.843531,2.251646,Paris,Rue Nungesser et Coli,,51af792f498ee875511f6fe9,0.0,,Other Great Outdoors,POINT (2.251646 48.843531)
2515,94 rue du Mont Cenis,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91280,91280,48.894802,2.345581,Paris,Le petit Mont-Cenis,,51b20489498e1f05217283ad,0.0,,Bar,POINT (2.345581 48.894802)
2516,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91290,91290,48.887181,2.3150370000000002,Paris,Chez Jo La Ptite Carte,,51b4975d498ee77bf5967c4a,0.0,,Playground,POINT (2.315037 48.887181)
2517,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91300,91300,48.892335,2.321751,Paris,Chez Papaz,,51b67070498ee2a086fac64d,0.0,,Speakeasy,POINT (2.321751 48.892335)
2518,120 rue La Fayette,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91309,91309,48.877990352505,2.3522136060235,Paris,Espace La Fayette,,51b814e1498ef5a0a0a0601a,0.0,,Auditorium,POINT (2.3522136060235 48.877990352505)
2519,7 PLACE DE FONTENOY,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91312,91312,48.849072793413,2.305980160371,Paris,Hall Miro III,,51b9e29b498ece336393d22e,0.0,,Auditorium,POINT (2.305980160371 48.849072793413)
2520,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91313,91313,48.837649870257,2.2936710053035,Paris,Convention,,51b9e2e4498e1288c63ce785,0.0,,Neighborhood,POINT (2.2936710053035 48.837649870257)
2521,"95, rue de l' ouest",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91317,91317,48.8354,2.34934,Paris,Église protestante unie plaisance,,51bb8d38498e86be4ea34ccb,0.0,,Spiritual Center,POINT (2.34934 48.8354)
2522,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91361,91361,48.827078702741,2.3248953836182,Paris,Paris XIV,,51c4d089498e8f1d0b3aff3a,0.0,,Island,POINT (2.3248953836182 48.827078702741)
2523,"3, rue de La Source",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91366,91366,48.851028976402,2.2689893077792,Paris,Abbaye Sainte-Marie de La Source,,51c6e3d5498e570ec5372ebe,0.0,,Church,POINT (2.2689893077792 48.851028976402)
2524,8 rue de Palestine,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91376,91376,48.861606,2.405887,Paris,Chapelle Sainte Bernadette,,51c9fe44498e023ee67f1010,0.0,,Church,POINT (2.405887 48.861606)
2525,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91386,91386,48.892264130124,2.3151292471183,Paris,Hotel Ibis Bar,,51cdf786498e44d69f3360fa,0.0,,Cocktail Bar,POINT (2.3151292471183 48.892264130124)
2526,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91389,91389,48.867553,2.243826,Paris,La Roseraie - Parc de Bagatellle,,51ceff9b498e8c1d90f36bfa,0.0,,Historic Site,POINT (2.243826 48.867553)
2527,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91393,91393,48.880101,2.391361,Paris,Paroisse Saint François d'Assise,,51d00318498e642faf457b07,0.0,,Church,POINT (2.391361 48.880101)
2528,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91398,91398,48.883343269562,2.3070372443385,Paris,Brasserie Du Lycee Carnot,,51d27b9d498e09fd374f6aaa,0.0,,Brewery,POINT (2.3070372443385 48.883343269562)
2529,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91411,91411,48.87239074707,2.3358266353607,Paris,Sensorly - Engineering,,51d57c9d498ed984c3afebc8,0.0,,Spiritual Center,POINT (2.3358266353607 48.87239074707)
2530,Le zénith,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91413,91413,48.894186264787,2.3929691612423,Paris,Snoop dogg,,51d5bb24498ee198da58e48f,0.0,,Concert Hall,POINT (2.3929691612423 48.894186264787)
2531,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91419,91419,48.826201016782,2.3599357913486,Paris,Toll Biac,,51d9672b498e9e404131ee25,0.0,,Speakeasy,POINT (2.3599357913486 48.826201016782)
2532,98 Ter Rue Des Haies,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91420,91420,48.855555,2.40415,Paris,Alphasound,,51da669c498eeedbcdbd0a94,0.0,,Auditorium,POINT (2.40415 48.855555)
2533,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91423,91423,48.867043,2.292048,Paris,Espace Hamelin - salle Curie,,51dc3fcd498e5fd2b1955c4c,0.0,,Auditorium,POINT (2.292048 48.867043)
2534,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91425,91425,48.860416,2.26596,Paris,Булонский Лес,,51dc7f2f498ecd9da3704b6c,0.0,,Park,POINT (2.26596 48.860416)
2535,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91433,91433,48.835342407227,2.4642210006714,Paris,peacock,,51e086cb498e9ff7677c8276,0.0,,Other Nightlife,POINT (2.4642210006714 48.835342407227)
2536,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91437,91437,48.835439,2.445996,Paris,Peacock soirée 2,,51e1d6d7498e9c13bbfc353c,0.0,,Concert Hall,POINT (2.445996 48.835439)
2537,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91454,91454,48.838185,2.421479,Paris,Antoine's Home,,51e9bed2498e9c2a1638aecf,0.0,,Speakeasy,POINT (2.421479 48.838185)
2538,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91455,91455,48.838904,2.444645,Paris,Sous Un Arbre !,,51ea902e498e9caed0d4bc21,0.0,,Park,POINT (2.444645 48.838904)
2539,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91476,91476,48.827521317179,2.3954725348214,Paris,Porte D'Ivry,,51f04509498e58df98abf05d,0.0,,Plaza,POINT (2.3954725348214 48.827521317179)
2540,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91482,91482,48.887899,2.356799,Paris,Cfa Stephenson,,51f25f90498e23e426d68497,0.0,,Auditorium,POINT (2.356799 48.887899)
2541,Stade Roland Garros - 2 avenue Gordon Bennett,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91489,91489,48.84658,2.24758,Paris,Beach Tennis / Court n'13,,51f7e51f498e64a1ca729cbb,0.0,,Tennis Court,POINT (2.24758 48.84658)
2542,Parc Floral,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91513,91513,48.836657,2.447363,Paris,Les Taxis Brousse,,5203757d498e08ace19180f1,0.0,,Playground,POINT (2.447363 48.836657)
2543,1 place Valhubert,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91517,91517,48.846178746734,2.364706455512,Paris,Enclos des pandas roux,,5204f7b9498ef5daf79a05cd,0.0,,Zoo,POINT (2.364706455512 48.846178746734)
2544,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91521,91521,48.866024370836,2.2751881042607,Paris,Puits artésien de Passy,,520530b011d20dd324815f99,0.0,,Well,POINT (2.2751881042607 48.866024370836)
2545,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91549,91549,48.833503037039,2.2898007909912,Paris,La Petite Ceinture du 15ème,,5218e15011d20bf2d7bae0e5,0.0,,Park,POINT (2.2898007909912 48.833503037039)
2546,29 avenue Théophile Gautier,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91565,91565,48.849952378035,2.2727438460181,Paris,Studio 29 TG,,521f0b6b498ec4571974124d,0.0,,Performing Arts Venue,POINT (2.2727438460181 48.849952378035)
2547,25 Avenue D'Ivry,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91574,91574,48.820311866396,2.3701598673463,Paris,Salle spécifique Carpentier,,5220d2e911d2f614aa2a9791,0.0,,Athletics & Sports,POINT (2.3701598673463 48.820311866396)
2548,"28, rue Duret",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91575,91575,48.875323919863,2.28643733384,Paris,la gazette,,5220ec9711d2113dd0bf0fd5,0.0,,French Restaurant,POINT (2.28643733384 48.875323919863)
2549,10 rue marguerin,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91576,91576,48.82799955494,2.3281997350116,Paris,La colac d'Annecy,,522234bf11d279114aaeb109,0.0,,Lake,POINT (2.3281997350116 48.82799955494)
2550,Grand Palais,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91578,91578,48.86685849132,2.3133779262408,Paris,Exposition Vallotton,,5222f93d11d2da59ae047fc5,0.0,,Other Event,POINT (2.3133779262408 48.86685849132)
2551,Parc de Belleville,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91581,91581,48.871457291022,2.3852923543221,Paris,Belvédère de Belleville,,52238e9f11d23005314e0730,0.0,,Scenic Lookout,POINT (2.3852923543221 48.871457291022)
2552,12 Rue Jean Robert,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91583,91583,48.889920000000004,2.358273,Paris,La Ram´House,,5223e23711d2b9904dd45de0,0.0,,Spiritual Center,POINT (2.358273 48.88992)
2553,Rue Des Pyrénées,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91587,91587,48.871765136719,2.3898804187775,Paris,Shirley et Dino,,5224dc6911d21c8d00c98b08,0.0,,Spiritual Center,POINT (2.3898804187775 48.871765136719)
2554,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91595,91595,48.836443764163,2.3987831529172,Paris,le Manoir,,5226322311d2e17958b8123b,0.0,,Speakeasy,POINT (2.3987831529172 48.836443764163)
2555,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91598,91598,48.843730502678,2.2759689313885,Paris,Le Before du Grand Journal de Canal+,,5226fd0211d2e692eb392db2,0.0,,Comedy Club,POINT (2.2759689313885 48.843730502678)
2556,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91607,91607,48.838345,2.30815,Paris,La Maison Close Du 15 - Downtown,,5229111411d23bf6f37dd4e0,0.0,,Speakeasy,POINT (2.30815 48.838345)
2557,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91608,91608,48.890686007805996,2.3423332979322,Paris,Yogainparis,,522988ba11d2613669d72f99,0.0,,Spiritual Center,POINT (2.3423332979322 48.890686007806)
2558,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91613,91613,48.894959909482,2.3323091159068,Paris,RoadHouse,,522a16ab11d29a458daed907,0.0,,Speakeasy,POINT (2.3323091159068 48.894959909482)
2559,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91631,91631,48.862929,2.278831,Paris,Parijs Crashpaleis 😎,,522f6bbb11d2fbcc97041f20,0.0,,Comedy Club,POINT (2.278831 48.862929)
2560,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91633,91633,48.847351,2.269265,Paris,Chez Cec Et Mat,,522f8b7b11d211dbbf5d74b5,0.0,,General Entertainment,POINT (2.269265 48.847351)
2561,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91637,91637,48.876676665509,2.3542869616056,Paris,Eden Mansion,,523162be11d2c0998e559f78,0.0,,Lighthouse,POINT (2.3542869616056 48.876676665509)
2562,"Rue Poussin, 20",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91644,91644,48.848672,2.263194,Paris,Mylene's Appartment,,5231c8ab11d21843d759ed6c,0.0,,Historic Site,POINT (2.263194 48.848672)
2563,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91664,91664,48.858440899509,2.2847976028807,Paris,Rue Raynouard,,523615ae11d203bc33c44c1c,0.0,,Other Great Outdoors,POINT (2.2847976028807 48.858440899509)
2564,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91674,91674,48.889593966082,2.3436157209677,Paris,Agence Welove,,523852db11d294de71ec9b78,0.0,,Spiritual Center,POINT (2.3436157209677 48.889593966082)
2565,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91676,91676,48.835428,2.406926,Paris,Square Des Anciens Combattants D'INDOCHINE,,5238748f11d212cebd3aa748,0.0,,Plaza,POINT (2.406926 48.835428)
2566,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91682,91682,48.838523927987,2.2622452474931,Paris,Vince's Loft,,523b5eb9498e73ac7abe8f48,0.0,,Lounge,POINT (2.2622452474931 48.838523927987)
2567,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91691,91691,48.835761852307996,2.4439997887687,Paris,Tokyo Crazy Kawaii Paris 2013,,523d99e111d26840ad27c55a,0.0,,General Entertainment,POINT (2.4439997887687 48.835761852308)
2568,Bois de Vincennes,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91695,91695,48.826679,2.416432,Paris,Microclimat,,523db7fb11d2beb0a3225a42,0.0,,Other Nightlife,POINT (2.416432 48.826679)
2569,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91696,91696,48.883692833004,2.3019124167493,Paris,Garden State,,523dc86d11d21bbec013c491,0.0,,Shrine,POINT (2.3019124167493 48.883692833004)
2570,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91708,91708,48.857929229736,2.2700488567352,Paris,Guignol du Jardin du Ranelagh,,523efc6311d282be0bc3d28d,0.0,,Indie Theater,POINT (2.2700488567352 48.857929229736)
2571,Friche Ferroviaire,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91710,91710,48.856789,2.266022,Paris,Sentier Nature,,523f0440498e6fb713dbba31,0.0,,Trail,POINT (2.266022 48.856789)
2572,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91711,91711,48.858417510986,2.269807100296,Paris,Aux Petits Annes du Ranelagh,,523f0798498ef93345de3fc4,0.0,,Garden,POINT (2.269807100296 48.858417510986)
2573,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91714,91714,48.879107,2.28349,Paris,Bagatelle,,523feabd498ee053e0972dfe,0.0,,Auditorium,POINT (2.28349 48.879107)
2574,Rue De La Roquette,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91724,91724,48.853428,2.370288,Paris,Repaire de la Team Roquette,,52418b8011d2bc5884b4ac38,0.0,,Spiritual Center,POINT (2.370288 48.853428)
2575,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91735,91735,48.839477,2.420805,Paris,Centre Pierre Grache,,5243342d498eee1609355cbb,0.0,,Music Venue,POINT (2.420805 48.839477)
2576,3 rue Mazagran,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91740,91740,48.870587,2.351138,Paris,orange partner,,5245521c498e8d164a23f68e,0.0,,Auditorium,POINT (2.351138 48.870587)
2577,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91741,91741,48.834304742108,2.2763866875154,Paris,Shooting And Game Show,,524575fb11d221bab46d9f49,0.0,,General Entertainment,POINT (2.2763866875154 48.834304742108)
2578,15 Rue de l'École de Médecine,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91743,91743,48.850900645364,2.3415684700012,Paris,Couvent des Cordeliers,,5245893b11d247b26ba0ebb7,0.0,,Church,POINT (2.3415684700012 48.850900645364)
2579,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91744,91744,48.887743965397,2.3230063500104,Paris,Espace Batignolles,,52458c9811d2bfaa16dbb87d,0.0,,Auditorium,POINT (2.3230063500104 48.887743965397)
2580,220 Rue De Courcelles,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91753,91753,48.889650215416,2.3004277818895,Paris,Conservatoire Municipal Musique Et Danse Claude Debussy,,5246dcb311d2e9c1a29ab4d3,0.0,,Performing Arts Venue,POINT (2.3004277818895 48.889650215416)
2581,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91762,91762,48.849618,2.283265,Paris,eTail congress,,524a6782498e5da5fb320ee6,0.0,,Auditorium,POINT (2.283265 48.849618)
2582,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91768,91768,48.863001,2.30761,Paris,City Lab,,524aee6f11d222132b1815b5,0.0,,Auditorium,POINT (2.30761 48.863001)
2583,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91769,91769,48.822194178027,2.345703071768,Paris,Rue de Rungis,,524af015498e6cbfa940731f,0.0,,Other Great Outdoors,POINT (2.345703071768 48.822194178027)
2584,69 rue Legendre,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91770,91770,48.887010207321,2.318548010038,Paris,Eglise de Scientologie - Celebrity Center,,524b160811d22f359d8cc2bd,0.0,,Church,POINT (2.318548010038 48.887010207321)
2585,"12, rue Marceau",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91771,91771,48.866114,2.300008,Paris,Adobe Digital Summit,,524bcc76498ec70eb0607d42,0.0,,Auditorium,POINT (2.300008 48.866114)
2586,91 Rue De l'assomption,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91773,91773,48.855155944824,2.2669901847839,Paris,fondation hippocrene,,524bd6a311d27f3b6b1712ac,0.0,,Art Gallery,POINT (2.2669901847839 48.855155944824)
2587,Face au 97 bd Gouvion Saint Cyr,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91796,91796,48.87705267901,2.2825778160116,Paris,Le Klööb,,524f40c411d25942d70c8b24,0.0,,Nightclub,POINT (2.2825778160116 48.87705267901)
2588,25 avenue Pierre 1er de Serbie,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91799,91799,48.866487875639,2.2808159234764,Paris,Bazaar Bar,,52501bcc498e146fbf534e8a,0.0,,Lounge,POINT (2.2808159234764 48.866487875639)
2589,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91800,91800,48.864406,2.392584,Paris,RIP Reverend,,52501cc011d2775b7a2bf89b,0.0,,Spiritual Center,POINT (2.392584 48.864406)
2590,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91803,91803,48.845996856689,2.4095561504364,Paris,nuit blanche,,52507b1611d215a37f2e465d,0.0,,Public Art,POINT (2.4095561504364 48.845996856689)
2591,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91805,91805,48.88202,2.400857,Paris,Promenade Amalia Rodriguez,,525169bf11d2b08374c8f140,0.0,,Playground,POINT (2.400857 48.88202)
2592,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91830,91830,48.859427,2.316608,Paris,ICCO PR SUMMIT,,525686e8498e91c347341c5d,0.0,,Auditorium,POINT (2.316608 48.859427)
2593,,attraction,http://tour-pedia.org/api/getPlaceDetails?id=91832,91832,48.843019606959,2.3368524596483002,Paris,Arco do Triunfo,,5256d291498eacf1d031ef9f,0.0,,Historic Site,POINT (2.3368524596483 48.843019606959)
